pearl_bailey	spouse	louie_bellson
grand_duchess_elizabeth_mikhailovna	spouse	adolphe_grand_duke_of_luxembourg
louis_armand_i_prince_of_conti	place_of_death	fontainebleau
emil_holub	place_of_death	vienna
yosef_karo	place_of_birth	toledo_spain
joan_ii_of_naples	parents	charles_iii_of_naples
friedrich_wilhelm_von_steuben	gender	male
erich_kahler	place_of_birth	leipzig
eugen_dalbert	gender	male
edgard_varese	location	new_york
rodolphus_agricola	gender	male
john_hugh_mcnary	place_of_death	portland
marilyn_monroe	ethnicity	norwegian_american
ethel_merman	place_of_birth	astoria_oregon
dugald_c_jackson	location	united_states
nellie_quander	institution	new_york_university
pietro_pacciani	nationality	italy
anton_tomaz_linhart	gender	male
john_c_calhoun	profession	lawyer
charles_fairburn	place_of_birth	bradford
kavisekhara_dr_umar_alisha	religion	islam
george_h_prouty	nationality	united_states
dmitri_shepilov	profession	politician
gisselle_salandy	cause_of_death	car_accident
naseem_hijazi	profession	writer
paul_keres	location	narva
george_whiteman	gender	male
george_cadogan_5th_earl_cadogan	institution	christ_church_oxford
john_i_of_denmark	parents	dorothea_of_brandenburg
raymond_allen	nationality	united_states
martin_rodbell	location	united_states
fergal_ohanlon	cause_of_death	firearm
caspar_peucer	gender	male
levi_lincoln_jr	gender	male
theodore_g_bilbo	institution	university_of_michigan
william_morrow_east_maitland_new_south_wales	institution	newington_college
joel_r_p_pringle	institution	united_states_naval_academy
ferdinand_ii_of_the_two_sicilies	parents	maria_isabella_of_spain
takasugi_shinsaku	gender	male
ferdinand_maria_elector_of_bavaria	children	joseph_clemens_of_bavaria
richmond_pearson_hobson	place_of_birth	greensboro_alabama
chulalongkorn	children	sirabhorn_sobhon
emile_berliner	profession	inventor
thomas_allen_1813	institution	union_college
pavel_popovich	profession	aviator
hans_poelzig	profession	architect
frederick_william_i_of_prussia	children	frederick_ii_of_prussia
george_gabby_hayes	profession	actor
charles_lee_1758	location	alexandria_virginia
joanna_of_bourbon	gender	female
johann_friedrich_blumenbach	institution	friedrich_schiller_university_of_jena
richard_l_evans	nationality	united_states
henry_dreyfuss	place_of_death	south_pasadena
david_fumero	profession	actor
isidore_of_kiev	place_of_death	rome
george_b_martin	profession	judge
zinovy_peshkov	ethnicity	jew
henry_koster	nationality	united_states
william_nassau_de_zuylestein_4th_earl_of_rochford	profession	groom_of_the_stool
patience_wright	nationality	united_states
howard_ashman	place_of_death	new_york
kamehameha_v	gender	male
john_vi_of_portugal	gender	male
charles_mair	place_of_death	victoria_canada
barack_obama_sr	profession	economist
wallace_thurman	profession	publisher
john_schofield	gender	male
alvin_kraenzlein	place_of_death	wilkes_barre
j_reuben_clark	institution	columbia_university
milton_reckord	place_of_birth	harford_county
maria_klementyna_sobieska	gender	female
lawrence_pazder	nationality	canada
otto_brandenburg_1934	gender	male
turk_farrell	gender	male
carlo_ginori	gender	male
john_angelo_jackson	nationality	united_kingdom
adolphe_quetelet	nationality	belgium
alexander_j_dallas	gender	male
ferdinand_van_derveer	location	middletown_ohio
george_gallup	place_of_birth	iowa
henry_sandish	place_of_death	kenton_county
claus_luthe	place_of_death	munich
isabella_of_jerusalem	parents	amalric_i_of_jerusalem
emilio_salgari	place_of_birth	verona
dick_and_mac_mcdonald	ethnicity	white_american
dave_dudley	gender	male
martin_de_la_see	gender	male
milly_witkop	nationality	united_kingdom
edvard_fortunatus	gender	male
jean-louis_barrault	nationality	france
noble_sissle	location	indianapolis
isaac_babel	place_of_death	butyrka_prison
sheila_steele	gender	female
john_mair	place_of_birth	north_berwick
romualdo_pacheco	place_of_birth	santa_barbara
charles_scott	profession	politician
charles_lennox_richardson	nationality	united_kingdom
endicott_peabody	gender	male
george_thomas_montgomery	gender	male
wilhelm_reinhard_von_neipperg	place_of_death	vienna
joseph_m_juran	location	braila
richard_biggs	institution	university_of_southern_california
doug_ault	location	beaumont
rue_mcclanahan	nationality	united_states
juliette_peirce	spouse	charles_peirce
julian_trujillo_largacha	religion	roman_catholic_church
edward_joseph_lowe	profession	botanist
david_niven	profession	actor
miles_davis	place_of_birth	alton
james_d_howe	place_of_death	killed_in_action
frankie_vaughan	gender	male
percy_sutton	profession	politician
lovisa_of_sweden	children	haakon_vii_of_norway
charles_gore	institution	harrow_school
pope_alexander_ii	place_of_death	rome
albert_camus	profession	novelist
rahul_sankrityayan	profession	scientist
catherine_pavlovna_of_russia	gender	female
eisaku_sato	location	yamaguchi_prefecture
nicholas_yonge	nationality	england
martha_berry	gender	female
kirby_puckett	profession	baseball_player
william_north	nationality	united_states
james_noble_tyner	profession	lawyer
pietro_martire_vermigli	gender	male
feodor_i_of_russia	gender	male
franz_von_bayros	nationality	austria
edith_craig	parents	edward_william_godwin
john_mcdermott_1891	nationality	united_states
johan_gottschalk_wallerius	profession	geologist
c_l_moore	place_of_death	hollywood
walter_crane	profession	visual_artist
louis_iii_prince_of_conde	parents	henry_iii_jules_de_bourbon_prince_de_conde
a_f_lafir	place_of_birth	kandy
nicholas_gilman	gender	male
joshua_fisher	gender	male
ted_grant	place_of_birth	germiston_gauteng
raymond_deseze	place_of_birth	bordeaux
theodore_dreiser	location	terre_haute
john_h_overton	institution	louisiana_state_university
lyman_spitzer	institution	yale_university
anne_bannerman	location	edinburgh
emmanuel_marquis_de_grouchy	gender	male
john_maynard_smith	profession	scientist
christian_heinrich_friedrich_peters	nationality	germany
marin_sorescu	institution	university_of_iasi
rajadhiraja_chola	religion	hinduism
alice_austen	profession	photographer
christian_geist	place_of_birth	gustrow
philemon_wright	gender	male
emanuel_leutze	location	dusseldorf
anderson_ruffin_abbott	institution	oberlin_college
ludovico_cardinal_ludovisi	place_of_death	bologna
george_montagu	cause_of_death	infectious_disease
bo_hansson	profession	musician
julia_pastrana	place_of_birth	mexico
ohara_reiko	profession	actor
ernst_toch	gender	male
atle_selberg	nationality	united_states
benvenuto_cellini	religion	catholicism
herbert_nachbar	gender	male
amos_alonzo_stagg	institution	phillips_exeter_academy
lord_arthur_somerset	gender	male
john_winfield_wallace	place_of_death	new_castle_pennsylvania
donald_martino	gender	male
thomas_butler_king	gender	male
nathanael_ohridski	nationality	bulgaria
pedro_romero	place_of_death	spain
theodore_dreiser	place_of_death	hollywood
godert_de_ginkell_1st_earl_of_athlone	place_of_birth	utrecht
denman_thompson	profession	playwright
franz_konwitschny	profession	conducting
mendel_jackson_davis	profession	politician
andrew_w_k	profession	musician
franz_volkmar_reinhard	gender	male
myra_hindley	gender	female
john_e_davis	religion	lutheranism
fernando_martin_espina	gender	male
lonnie_johnson	profession	singer
william_ransom_johnson_pegram	place_of_death	dinwiddie_county
george_cabot	place_of_death	boston_massachusetts
antonio_montagnana	nationality	italy
margaret_theresa_of_spain	place_of_death	vienna
sancho_ii_of_castile	gender	male
inconnue_de_la_seine	nationality	france
dean_acheson	religion	episcopal_church_in_the_united_states_of_america
francis_leon	profession	drag_queen
juan_pedro_julian_aguirre_y_lopez_de_anaya	gender	male
hugo_vivian_hope_throssell	place_of_birth	northam
harry_hayden	place_of_death	west_los_angeles
david_zeisberger	nationality	united_states
david_meriwether_1800	place_of_death	louisville
joseph_mccarthy	gender	male
lord_buckley	profession	comedian
floyd_gibbons	gender	male
jacob_burnet	gender	male
linus_pauling	location	united_states
earl_hurd	profession	animator
oscar_peterson	gender	male
naji_al-ali	cause_of_death	firearm
eddy_duchin	gender	male
irene	spouse	leo_iv_the_khazar
elena_vacarescu	place_of_birth	bucharest
odon_lechner	place_of_death	budapest
bruce_ariss	gender	male
thomas_hopkins_gallaudet	religion	christianity
hoyt_vandenberg	institution	united_states_military_academy
patsy_kelly	place_of_death	woodland_hills
pieter_lastman	gender	male
johann_maier	place_of_death	regensburg
fra_diamante	religion	catholicism
isabel_irving	gender	female
richard_tangye	profession	engineer
alexander_borodin	gender	male
paul_henreid	nationality	austria
alexander_luders	gender	male
conrad_busken-huet	place_of_death	paris
alessandro_allori	location	florence
edward_cardinal_mooney	location	youngstown
maurice_durufle	gender	male
jorg_von_halsbach	nationality	germany
francis_perceval_eliot	gender	male
tomaz_humar	place_of_birth	ljubljana
erik_erikson	profession	scientist
waldo_p_johnson	profession	lawyer
george_croly	gender	male
alfred_lebbeus_loomis	location	new_york
noble_sissle	place_of_birth	indianapolis
allen_jenkins	nationality	united_states
louis_i_count_of_blois	gender	male
sue_gunter	nationality	united_states
dick_taverne_baron_taverne	institution	charterhouse_school
robert_mcclelland	place_of_birth	greencastle_pennsylvania
yukichi_chuganji	nationality	japan
chojun_miyagi	gender	male
franco_alfano	profession	pianist
abraham_ortelius	place_of_birth	antwerp
michael_rua	gender	male
henry_herbert_4th_earl_of_carnarvon	nationality	united_kingdom
lilyan_chauvin	place_of_birth	paris
peter_f_rothermel	location	pennsylvania
p_v_narasimha_rao	cause_of_death	myocardial_infarction
henri_louis_le_chatelier	institution	ecole_polytechnique
henry_ward_poole	profession	inventor
ernst_frederick_duke_of_saxe_coburg_saalfeld	nationality	germany
james_b_howell	place_of_birth	morristown
frederick_funston	place_of_death	san_antonio
william_adams_1564	nationality	united_kingdom
florence_l_barclay	profession	novelist
evelyn_brent	profession	actor
thomas_digges	parents	leonard_digges
marten_triewald	gender	male
heinrich_christian_burckhardt	place_of_death	hanover
cyril_vosper	cause_of_death	myocardial_infarction
pridi_phanomyong	place_of_death	paris
hamdollah_mostowfi	place_of_birth	qazvin
simone_mareuil	place_of_birth	perigueux
meir_shapiro	place_of_death	lublin
aad_mansveld	place_of_birth	the_hague
empress_matilda	spouse	henry_v_holy_roman_emperor
mateus_fernandes	profession	architect
alfred_rosenberg	profession	writer
alfred_thibaudeau	gender	male
bartholomeus_van_der_helst	place_of_birth	haarlem
j_james_exon	institution	university_of_nebraska_at_omaha
vincent_price	cause_of_death	lung_cancer
james_henry_hackett	children	james_keteltas_hackett
luis_cardoza_y_aragon	profession	diplomat
matthias_sindelar	place_of_death	vienna
john_p_jones	gender	male
ichabod_washburn	gender	male
chuck_schuldiner	gender	male
rinaldo_deste	place_of_death	modena
benjamin_britten	institution	greshams_school
nikolay_strunnikov	gender	male
marguerite_of_france	parents	maria_of_brabant
shoghi_effendi	place_of_birth	acre_israel
alistair_cooke	cause_of_death	lung_cancer
carl_anderson	profession	actor
francis_manners_6th_earl_of_rutland	profession	nobleman
ilya_golosov	place_of_birth	moscow
lazarus_w_powell	nationality	united_states
florence_roberts	nationality	united_states
mae_west	spouse	guido_deiro
pentti_airikkala	profession	racecar_driver
lucius_d_battle	institution	university_of_florida
harold_fisher	profession	mayor
john_mcgovern_1825	gender	male
max_schmeling	profession	professional_boxer
john_pratt_1st_marquess_camden	institution	trinity_college_cambridge
william_h_c_whiting	institution	georgetown_university
samuel_dickinson_hubbard	profession	manufacturer
alphonse_halimi	religion	judaism
f_a_voigt	place_of_birth	hampstead
barthelemy_dherbelot_de_molainville	gender	male
gijsbert_karel_van_hogendorp	place_of_birth	rotterdam
karl_marx	location	trier
glenna_collett-vare	nationality	united_states
john_galbraith	location	erie
pedro_nel_ospina	gender	male
ludvik_askenazy	profession	writer
kurt_lewin	ethnicity	jew
hassan_fathy	profession	architect
james_hepburn_campbell	nationality	united_states
b_j_young	location	anchorage
emil_orlik	place_of_death	berlin
wheeler_oakman	profession	actor
francis_dickens	gender	male
kamran_mirza_nayeb_es_saltaneh	place_of_death	tehran
charles_joseph_alleyn	location	quebec_city
marc_rene_marquis_de_montalembert	place_of_birth	angouleme
haj_ali_razmara	cause_of_death	firearm
s_n_behrman	nationality	united_states
hermann_loew	nationality	germany
dipa_nusantara_aidit	nationality	indonesia
kim_kwang_suk	cause_of_death	suicide
theodore_e_burton	gender	male
benedikt_livshits	gender	male
terry_knight	profession	talent_manager
percy_kilbride	place_of_death	los_angeles
frank_j_lausche	nationality	united_states
vano_muradeli	place_of_birth	gori
jacob_collamer	institution	university_of_vermont
johnny_haynes	place_of_death	edinburgh
frank_hinkey	institution	yale_university
john_c_caldwell	profession	diplomat
felix_moncla	gender	male
jon_latimer	profession	writer
robert_stanfield	religion	anglicanism
jack_owens	gender	male
john_hubert_hall	institution	oregon_state_university
pinky_lee	nationality	united_states
john_monger	gender	male
neofit_rilski	profession	writer
george_jessel	spouse	lois_andrews
stanley_kubrick	location	the_bronx
mihailo_petrovic	institution	university_of_belgrade
tom_wilson	location	waco
james_louis_odonel	gender	male
albert_eulenburg	gender	male
james_cameron_1914	nationality	united_states
matthaus_lang_von_wellenburg	place_of_death	salzburg
rashid_behbudov	gender	male
rufus_payne	profession	musician
john_maynard_keynes	nationality	united_kingdom
luis_carrera	nationality	chile
conrad_gessner	cause_of_death	bubonic_plague
babatunji_olowofoyeku	ethnicity	yoruba
mori_motonari	location	aki_province
ryan_larkin	nationality	canada
eddie_gray_gardena	profession	racecar_driver
michel_corneille_the_elder	place_of_birth	paris
julius_vogel	place_of_death	london
albert_ii_of_germany	children	anne_duchess_of_luxembourg
suleiman_mousa	nationality	jordan
hans_heinrich_dieckhoff	profession	diplomat
william_g_zuern_jr	place_of_birth	ohio
tony_snow	location	kentucky
robert_doisneau	nationality	france
matthew_robinson_1912	place_of_death	pasadena
roy_andries_de_groot	nationality	united_states
sergei_prokofiev	profession	conducting
ellis_bent	profession	barrister
johanna_gadski	nationality	germany
patrick_dewaere	profession	actor
oliver_belmont	gender	male
lucien_guitry	gender	male
costas_montis	place_of_birth	famagusta
anthony_baldinucci	gender	male
la_lupe	nationality	united_states
mohammed_murtuza_siddiqui	place_of_birth	hyderabad_state
karl_freiherr_von_hasenauer	location	vienna
william_golding	nationality	england
khalil_gibran	cause_of_death	tuberculosis
hermann_rauschning	profession	politician
rufus_choate	religion	christian
william_christopher_macdonald	gender	male
james_whale	place_of_birth	dudley
richard_mccoy_jr	place_of_death	virginia_beach
william_pickering	place_of_death	illinois
guo_moruo	location	sichuan
caesar_van_everdingen	nationality	netherlands
arthur_nikisch	profession	conducting
barry_winchell	place_of_birth	kansas_city
joao_de_deus	nationality	portugal
margaret_morse_nice	nationality	united_states
emperor_shomu	place_of_death	nara
simeon_of_jerusalem	place_of_birth	galilee
uriel_jones	ethnicity	african_american
william_porcher_miles	nationality	united_states
freddie_mercury	profession	singer-songwriter
bob_montana	gender	male
benjamin_thompson	nationality	germany
jean_lescure	profession	physician
wilhelm_marr	nationality	germany
anton_bernolak	ethnicity	slovaks
george_a_frederick	gender	male
marlon_brando	location	omaha_nebraska
susan_b_anthony	place_of_death	rochester
hugh_ike_shott	gender	male
john_j_williams	profession	businessperson
william_napier	gender	male
augustus_ii_the_strong	religion	catholicism
paul_gallico	profession	novelist
andreas_gryphius	gender	male
alfred_ely_beach	place_of_death	new_york
andres_hurtado_de_mendoza	nationality	spain
johnnie_taylor	profession	singer
jacob_schiff	nationality	germany
avraham_stern	gender	male
alexander_meiklejohn	nationality	united_states
john_denny_1846	gender	male
frederic_t_greenhalge	nationality	united_states
irwin_allen	place_of_death	santa_monica_california
khai_dinh	gender	male
giovanni_pierluigi_da_palestrina	place_of_death	rome
john_cage	place_of_birth	los_angeles
pedro_pablo_abarca_de_bolea_count_of_aranda	nationality	spain
ion_i_c_bratianu	cause_of_death	infectious_disease
frank_gilbreth_jr	location	montclair
john_jacob_rhodes	institution	kansas_state_university
grant_williams_1930	profession	actor
sava_tekelija	location	arad
jean-baptiste_morin	profession	mathematician
lise_meitner	place_of_death	cambridge
thomas_plantagenet_2nd_earl_of_lancaster	gender	male
michael_crescenz	place_of_birth	philadelphia
louis_7th_duc_de_broglie	place_of_birth	dieppe_seine_maritime
frederic_william_maitland	place_of_birth	london
gerald_mohr	location	new_york
johann_david_passavant	place_of_death	frankfurt
bill_finger	place_of_death	new_york_county
george_eugene_uhlenbeck	ethnicity	dutch_people
alice_joyce	spouse	clarence_brown
john_of_procida	place_of_birth	salerno
lars_onsager	institution	yale_university
jaime_cardinal_sin	gender	male
shukri_al-kuwatli	place_of_death	beirut
helen_walton	place_of_death	bentonville
maximilian_frederick_of_konigsegg_rothenfels	gender	male
john_d_hoblitzell_jr	place_of_death	clarksburg
cyril_rootham	nationality	england
james_m_comly	place_of_death	toledo_ohio
francisco_manuel_trigoso	profession	politician
virginia_woolf	cause_of_death	drowning
gustav_ludwig_hertz	profession	physicist
homer_croy	profession	writer
susie_cooper	nationality	united_kingdom
mae_west	cause_of_death	stroke
paul_masson_1874	profession	professional_road_racing_cyclist
norwood_russell_hanson	nationality	united_states
johannes_verhulst	place_of_birth	the_hague
eleftherios_venizelos	gender	male
john_gordon_sprigg	gender	male
jimmy_mcculloch	place_of_birth	glasgow
therese_johanne_alexandra_tietjens	profession	singer
frans_van_schooten	profession	mathematician
elmer_hewitt_capen	institution	tufts_university
robert_grimm	profession	politician
petter_stenborg	gender	male
samuel_scherschewsky	religion	anglicanism
luis_marquina	location	madrid
samuel_of_waldebba	place_of_birth	ethiopia
ernst_von_wolzogen	nationality	germany
louise_de_la_valliere	location	tours
john_entwistle	gender	male
abraham_vater	place_of_birth	wittenberg
gustav_machaty	profession	screenwriter
lady_elizabeth_stanley	spouse	henry_hastings_5th_earl_of_huntingdon
franz_josef_strauss	place_of_birth	munich
charles_angrand	nationality	france
george_bernard_shaw	profession	playwright
joseph_aiuppa	nationality	united_states
hermann_minkowski	profession	mathematician
george_croghan_1791	nationality	united_states
beals_wright	gender	male
warring_kennedy	gender	male
jackson_c_pharris	nationality	united_states
halford_john_mackinder	institution	christ_church_oxford
tony_snow	cause_of_death	cancer
ernst_lecher	gender	male
antoine_barnave	cause_of_death	guillotine
jack_warden	place_of_birth	newark
charles_jackson_paine	nationality	united_states
big_moe	ethnicity	african_american
bhagat_singh	place_of_death	lahore
aurelian	place_of_birth	sirmium
frank_w_benson	location	california
thomas_cleeve	place_of_death	limerick
tyrone_power	profession	actor
kitiyakara_voralaksana	children	nakkhatra_mangkala_kitiyakara
edie_sedgwick	place_of_birth	santa_barbara
hermann_heller	place_of_death	madrid
richard_e_gray	nationality	united_states
arthur_joseph_davis	nationality	united_kingdom
john_ambrose_fleming	place_of_birth	lancaster
giorgos_seferis	profession	diplomat
jeffry_wyattville	gender	male
martin_van_marum	place_of_birth	delft
larry_norman	location	salem_oregon
rigobert_bonne	gender	male
robert_creeley	profession	writer
fyodor_dostoevsky	gender	male
christoph_von_schmid	place_of_death	augsburg
jim_backus	location	cleveland_ohio
diana_lynn	gender	female
william_brockman	nationality	united_states
jose_sebastiao_cardinal_dalmeida_neto	place_of_death	seville
stanislas_lepine	place_of_birth	caen
carlos_chavez	place_of_birth	mexican_federal_district
tudor_jenks	institution	yale_university
john_simpson_knox	location	glasgow
david_janssen	place_of_death	malibu
shusha_guppy	profession	singer
charles_farrar_browne	gender	male
guillermo_meneses	location	caracas
adelheid_i_abbess_of_quedlinburg	place_of_death	quedlinburg_abbey
franz_xaver_wolfgang_mozart	parents	constanze_mozart
eduard_bernstein	profession	politician
ole_olsen_1892	gender	male
charles_alston	institution	columbia_university
minerva_j_chapman	place_of_death	palo_alto
steve_hislop	gender	male
barbu_catargiu	cause_of_death	firearm
henry_martyn	location	kanpur
james_merrill	place_of_death	arizona
d_z_phillips	gender	male
mack_swain	location	salt_lake_city
bezmialem	children	abdulmecid
bruce_cabot	place_of_birth	carlsbad
dana_elcar	nationality	united_states
peter_altenberg	ethnicity	jew
cynthia_may_alden	location	indiana
james_joseph_hayes_doone	profession	politician
william_watson_1715	place_of_death	london
guido_tarlati	place_of_birth	arezzo
elias_nelson_conway	location	arkansas
paul_de_smet_de_naeyer	place_of_birth	ghent
francois_mitterrand	place_of_death	paris
richard_cox_1500	institution	kings_college_cambridge
lou_boudreau	location	harvey_illinois
anne_morgan	gender	female
thomas_mayne_daly	profession	lawyer
william_fox_1812	religion	anglicanism
f_k_waechter	place_of_birth	gdansk
daniel_massey_1933	institution	kings_college_cambridge
theophilos	gender	male
francis_patrick_baker	profession	politician
rodolfo_kuhn	profession	film_producer
farial_of_egypt	cause_of_death	stomach_cancer
roland_west	location	cleveland_ohio
guillaume_delisle	gender	male
abdullah_yusuf_azzam	place_of_death	peshawar
william_wrigley_jr	profession	businessperson
alfred_boultbee	gender	male
decius	spouse	herennia_etruscilla
evalyn_knapp	nationality	united_states
joseph_santley	location	utah
aaron_harding	profession	politician
pierre_felix_masseau	place_of_birth	lyon
eva_norvind	profession	journalist
henry_scott_3rd_duke_of_buccleuch	institution	eton_college
nathaniel_bliss	religion	anglicanism
catherine_de_medici	parents	madeleine_de_la_tour_dauvergne
sholem_asch	profession	writer
lettice_knollys	nationality	kingdom_of_england
katherine_routledge	gender	female
phillip_rastelli	nationality	united_states
julius_fucik	location	prague
henry_gantt	gender	male
noah_haynes_swayne	profession	lawyer
charlie_barnet	gender	male
peter_kolosimo	nationality	italy
jan_de_quay	nationality	netherlands
gheorghe_tatarescu	religion	romanian_orthodox_church
vyacheslav_molotov	nationality	soviet_union
martha_hughes_cannon	nationality	united_states
mary_i_of_scotland	spouse	francis_ii_of_france
james_w_cooke	location	north_carolina
tom_ohorgan	profession	theatre_direction
theodor_von_sickel	nationality	germany
isidore_of_seville	profession	philosopher
dewitt_clinton	place_of_death	albany
pedro_antonio_de_alarcon	gender	male
penelope_blount_countess_of_devonshire	parents	walter_devereux_1st_earl_of_essex
taylor_caldwell	profession	novelist
jules_simon	gender	male
francis_evanturel	nationality	canada
martin_razus	nationality	slovakia
harlan_page_beach	place_of_birth	south_orange
virginia_obrien	spouse	kirk_alyn
william_trumbull	gender	male
valentin_paniagua	institution	national_university_of_san_marcos
albert_i_prince_of_thurn_and_taxis	place_of_death	regensburg
freddie_perren	profession	musician
nils_ericson	profession	engineer
woody_stephens	profession	horse_trainer
josias_simmler	nationality	switzerland
richard_l_t_beale	institution	university_of_virginia
david_bodian	place_of_birth	st_louis_missouri
joseph_merrick	place_of_birth	leicester
john_burroughs	religion	pantheism
nancy_daus	location	boston_massachusetts
jorge_holguin	place_of_death	bogota
charles_cutler	religion	anglicanism
luis_a_ferre	religion	roman_catholic_church
alice_hegan_rice	profession	writer
eben_william_robertson	gender	male
tom_conway	nationality	united_kingdom
inagaki_manjiro	institution	university_of_tokyo
james_iv_of_scotland	ethnicity	scottish_people
juan_pujol	place_of_birth	barcelona
lee_patrick	profession	actor
dnyaneshwar	profession	writer
ricardo_cortez	gender	male
ben_hogan	gender	male
ibn_al-haitham	location	basra
iosif_kheifits	profession	film_director
theda_bara	profession	actor
lyle_r_wheeler	gender	male
monty_banks	nationality	italy
paul_schultze-naumburg	location	naumburg
abe_lemons	nationality	united_states
martin_wickramasinghe	ethnicity	sinhalese_people
james_stanley_10th_earl_of_derby	nationality	kingdom_of_england
hugh_talbot_burgoyne	place_of_birth	dublin
richard_bentley	institution	wadham_college_oxford
levin_schucking	gender	male
alfred_rosenberg	profession	architect
john_r_lynch	place_of_death	chicago
harry_hylton-foster	institution	eton_college
william_b_rosson	place_of_birth	iowa
jim_thurman	institution	university_of_michigan
angel_sauce	location	caracas
henri_harpignies	gender	male
f_s_norcross	place_of_birth	menominee_michigan
georg_petel	nationality	germany
bill_wambsganss	location	cleveland_ohio
john_lesley	nationality	scotland
johnny_beauchamp	profession	racecar_driver
frank_rockefeller	gender	male
gabriel_garcia_moreno	religion	roman_catholic_church
ernst_forstemann	nationality	germany
richard_bright_1937	place_of_birth	brooklyn
geoffrey_toone	place_of_birth	dublin
blaster_bates	cause_of_death	diabetes_mellitus
mieczyslaw_cardinal_ledochowski	place_of_death	rome
arthur_steere	location	rhode_island
hartmann_schedel	place_of_birth	nuremberg
waldo_waterman	gender	male
andrea_naccari	institution	university_of_padua
robin_moore	gender	male
nikki_sudden	location	berlin
kapiolani	gender	female
frederick_henry_johnson	profession	engineer
barnard_elliott_bee_jr	place_of_birth	charleston
charles_radbourn	gender	male
richard_k_sutherland	gender	male
eleuthere_irenee_du_pont	gender	male
archibald_cox	profession	lawyer
luca_della_robbia	gender	male
subba_row	gender	male
edward_eggleston	gender	male
kofi_abrefa_busia	profession	politician
gustav_iv_adolf_of_sweden	place_of_birth	stockholm_palace
richard_rood	nationality	united_states
jean-baptiste_louis_gros	gender	male
indrani_rahman	place_of_death	new_york_state
mehmed_vi	parents	abdulmecid
joseph_conrad	religion	atheism
william_martin_cafe	location	london
paul_lazarsfeld	religion	judaism
lawanda_page	place_of_death	hollywood
thomas_blamey	place_of_birth	wagga_wagga
betty_carter	place_of_birth	flint_michigan
henry_iii_of_france	parents	catherine_de_medici
jose_guilherme_merquior	nationality	brazil
fernand_holweck	gender	male
leo_carrillo	profession	actor
enric_miralles	nationality	spain
horace_hood	place_of_birth	london
jonathan_eybeschutz	gender	male
john_jacob_rogers	place_of_birth	lowell
nikolai_chernyshevsky	place_of_birth	saratov
gaudenzio_ferrari	profession	artist
john_le_mesurier	profession	actor
marguerite_courtot	place_of_death	long_beach
mary_mcleod_bethune	location	florida
athelstan_spilhaus	place_of_birth	cape_town
sir_ralph_freeman	profession	civil_engineer
janis_carter	place_of_death	durham_north_carolina
richard_tucker	place_of_death	kalamazoo_michigan
joseph_d_taylor	institution	university_of_cincinnati_college_of_law
jockey_shabalala	profession	singer
jacques_goddet	place_of_birth	paris
frederic_chopin	ethnicity	poles
mance_lipscomb	profession	musician
h_h_lewis	gender	male
frank_j_battisti	institution	ohio_state_university
cymburgis_of_masovia	nationality	austria
stanislaw_bareja	place_of_death	essen
alexander_mcneill	gender	male
theresa_merritt	ethnicity	african_american
john_mills	profession	actor
eusebe_renaudot	place_of_birth	paris
robert_todd_williams	cause_of_death	heart_disease
martha_griffiths	institution	university_of_michigan
peter_bohler	profession	bishop
alexandra_fyodorovna_of_hesse	cause_of_death	murder
bernard_bresslaw	nationality	england
hussein_onn	gender	male
john_francis_dodge	place_of_death	new_york
robert_l_bacon	location	boston_massachusetts
princess_tia	parents	seti_i
samuel_worcester	gender	male
david_howard_hitchcock	location	hilo
alexandre_angelique_de_talleyrand_perigord	profession	politician
john_mcclelland_1810	place_of_death	widnes
james_holman	place_of_death	london
george_welch	profession	test_pilot
paul_francis_webster	institution	cornell_university
tammy_wynette	location	mississippi
joe_serna_jr	profession	professor
moses_coit_tyler	gender	male
richard_seddon	religion	anglicanism
nils_slaatto	place_of_birth	lillehammer
tengiz_abuladze	place_of_birth	kutaisi
theodor_mundt	place_of_death	berlin
william_phips	gender	male
salvador_reyes_figueroa	place_of_death	santiago_chile
samira_bellil	religion	islam
stefan_bogoridi	place_of_birth	kotel
june_pointer	nationality	united_states
lester_cuneo	nationality	united_states
giovanni_bottesini	gender	male
jerzy_andrzejewski	gender	male
john_v_palaiologos	children	manuel_ii_palaiologos
johann_peter_krafft	nationality	germany
kenneth_rexroth	location	california
christine_chubbuck	place_of_death	sarasota
paul_painleve	nationality	france
gojko_susak	profession	politician
mitchell_sharp	place_of_birth	winnipeg
ignaz_goldziher	profession	scientist
frank_coe	nationality	united_states
